Player Name,1-Putts per Round,2-Putts per Round,3-Putt Avoidance,3-Putts per Round,Back 9 Scoring Average,Ball Striking,Birdie Average,Birdie or Better Conversion Percentage,Birdie to Bogey Ratio,Bogey Average,Bogey Avoidance,Bounce Back,Driving Accuracy Percentage,Driving Distance,Driving Pct. 240-260 (Measured),Driving Pct. 260-280 (Measured),Driving Pct. 280-300 (Measured),Driving Pct. 300+ (Measured),Driving Pct. 300-320 (Measured),Driving Pct. 320+ (Measured),Driving Pct. <= 240 (Measured),First Tee Early Scoring Average,First Tee Late Scoring Average,Front 9 Scoring Average,GIR Percentage from Fairway,GIR Percentage from Other than Fairway,Good Drive Percentage,Greens in Regulation Percentage,One-Putt Percentage,One-Putt Percentage - Round 1,Overall Putting Average,Par 3 Birdie or Better Leaders,Par 3 Performance,Par 3 Scoring Average,Par 4 Birdie or Better Leaders,Par 4 Performance,Par 4 Scoring Average,Par 5 Birdie or Better Leaders,Par 5 Performance,Par 5 Scoring Average,Par Breakers,Percentage of Available Purse Won,Percentage of potential money won,Putting Average,Putts Per Round,Reverse Bounce Back,Rounds in the 60's,Sand Save Percentage,Scoring Average (Actual),Scrambling,Scrambling Rough (RTP Score),Stroke Differential Field Average,Tenth Tee Early Scoring Average,Tenth Tee Late Scoring Average,Total Birdies,Total Driving,Total Eagles
Kevin Streelman,33.583333333333336,42.458333333333336,70.54166666666667,9.625,133.25,50.9375,21.416666666666668,63.583333333333336,27.625,13.083333333333334,77.29166666666667,10.75,86.29166666666667,1720.2083333333333,13.625,9.782608695652174,10.708333333333334,12.666666666666666,11.434782608695652,10.791666666666666,13.625,67.57142857142857,78.54166666666667,131.875,62.458333333333336,31.125,97.45833333333333,113.91666666666667,94.5,34.666666666666664,172.45833333333334,20.583333333333332,71.375,63.916666666666664,47.625,230.875,191.04166666666666,21.875,97.25,71.08333333333333,82.91666666666667,4.285714285714286,4.285714285714286,125.68,89.9375,19.875,4.4375,9.75,257.9583333333333,34.166666666666664,11.1875,10.75,62.791666666666664,77.80952380952381,26.75,52.59375,7.6923076923076925
Kevin Tway,28.555555555555557,38.44444444444444,72.2,11.444444444444445,113.88888888888889,126.08333333333333,19.444444444444443,54.72222222222222,24.61111111111111,12.11111111111111,67.38888888888889,9.333333333333334,67.61111111111111,1141.2222222222222,10.0,10.0,7.0,9.88888888888889,8.222222222222221,8.823529411764707,10.0,87.33333333333333,50.611111111111114,115.83333333333333,41.72222222222222,36.888888888888886,79.66666666666667,97.88888888888889,81.44444444444444,25.88888888888889,149.05555555555554,18.61111111111111,62.666666666666664,54.111111111111114,42.22222222222222,198.0,162.0,17.72222222222222,86.33333333333333,66.5,72.33333333333333,3.2,3.2,113.89473684210526,78.41666666666667,17.444444444444443,4.0,9.277777777777779,223.5,30.22222222222222,8.583333333333334,9.333333333333334,86.61111111111111,43.888888888888886,24.5,128.20833333333334,9.333333333333334
Kiradech Aphibarnrat,12.0,15.666666666666666,27.0,4.333333333333333,48.666666666666664,,9.333333333333334,27.333333333333332,11.666666666666666,5.0,28.666666666666668,4.0,35.0,,,,,,,,,,71.33333333333333,48.666666666666664,28.666666666666668,8.0,38.0,44.333333333333336,34.666666666666664,10.666666666666666,65.66666666666667,7.666666666666667,26.0,23.0,18.333333333333332,82.0,66.33333333333333,9.0,42.0,30.666666666666668,32.333333333333336,1.0,1.0,54.0,38.75,8.0,2.5,6.0,94.66666666666667,9.666666666666666,,4.0,24.666666666666668,,12.0,,2.5
Kramer Hickok,23.166666666666668,30.125,48.875,6.375,94.79166666666667,127.375,11.916666666666666,38.5,16.416666666666668,9.625,54.083333333333336,7.5,58.541666666666664,1547.5,11.25,8.782608695652174,8.5,10.583333333333334,9.333333333333334,8.75,11.25,57.38095238095238,58.375,92.625,38.666666666666664,24.583333333333332,66.66666666666667,76.5,65.66666666666667,28.75,120.04166666666667,13.565217391304348,48.75,44.208333333333336,33.083333333333336,165.25,137.54166666666666,13.75,64.375,48.166666666666664,54.833333333333336,4.25,4.25,89.44,64.15625,10.583333333333334,3.125,7.666666666666667,182.41666666666666,29.291666666666668,15.0625,7.5,46.25,39.904761904761905,14.125,90.96875,5.384615384615385
Kristoffer Ventura,30.0,33.875,58.875,7.541666666666667,114.70833333333333,168.125,18.375,48.25,25.916666666666668,12.916666666666666,67.5,9.0,67.54166666666667,1866.7083333333333,12.764705882352942,10.571428571428571,11.333333333333334,12.375,10.75,10.625,13.5,88.11111111111111,77.875,110.70833333333333,41.583333333333336,33.708333333333336,79.125,89.875,81.0,29.791666666666668,142.70833333333334,17.5,58.5,53.958333333333336,42.833333333333336,198.5,164.20833333333334,16.541666666666668,77.0,58.25,69.41666666666667,3.6666666666666665,3.6666666666666665,110.22222222222223,75.15625,16.863636363636363,4.1,9.333333333333334,219.41666666666666,35.958333333333336,18.3125,9.0,62.5,41.916666666666664,23.0625,117.75,8.11111111111111
Kurt Kitayama,9.444444444444445,14.11111111111111,21.77777777777778,2.888888888888889,40.333333333333336,108.33333333333333,6.111111111111111,19.444444444444443,7.777777777777778,3.111111111111111,23.555555555555557,3.3333333333333335,23.333333333333332,431.77777777777777,3.6666666666666665,3.6666666666666665,2.7777777777777777,3.4444444444444446,2.7777777777777777,3.111111111111111,3.6666666666666665,40.333333333333336,26.333333333333332,42.22222222222222,13.555555555555555,15.88888888888889,29.22222222222222,35.44444444444444,28.333333333333332,11.666666666666666,54.111111111111114,7.571428571428571,21.666666666666668,18.666666666666668,14.777777777777779,72.33333333333333,61.0,6.888888888888889,30.0,21.77777777777778,25.333333333333332,2.0,2.0,40.77777777777778,33.5,6.285714285714286,1.2,3.0,80.33333333333333,10.333333333333334,2.6666666666666665,3.3333333333333335,25.666666666666668,25.11111111111111,7.5,138.5,2.1666666666666665
Kyle Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Stanley,24.952380952380953,36.42857142857143,58.476190476190474,8.285714285714286,108.61904761904762,127.78571428571429,18.333333333333332,53.285714285714285,23.571428571428573,11.285714285714286,64.04761904761905,8.857142857142858,69.57142857142857,1709.095238095238,13.285714285714286,9.761904761904763,11.80952380952381,10.85,10.6,10.052631578947368,9.9,87.86666666666666,78.47619047619048,110.52380952380952,49.523809523809526,27.523809523809526,78.9047619047619,94.76190476190476,75.14285714285714,28.571428571428573,143.33333333333334,16.61904761904762,57.57142857142857,50.0,40.19047619047619,187.28571428571428,153.28571428571428,17.857142857142858,85.85714285714286,66.04761904761905,68.76190476190476,3.8,3.8,110.47619047619048,76.35714285714286,16.476190476190474,2.9,9.428571428571429,213.23809523809524,25.904761904761905,11.428571428571429,8.857142857142858,64.0952380952381,27.666666666666668,23.071428571428573,149.78571428571428,5.583333333333333
Kyle Westmoreland,5.333333333333333,9.0,13.0,1.6666666666666667,25.333333333333332,108.0,3.3333333333333335,11.0,5.666666666666667,3.6666666666666665,15.333333333333334,2.0,14.333333333333334,475.3333333333333,3.0,3.0,3.0,3.3333333333333335,3.0,3.3333333333333335,3.0,,25.0,24.0,8.0,9.333333333333334,18.0,20.666666666666668,16.666666666666668,9.666666666666666,33.0,3.6666666666666665,13.0,12.0,10.0,49.0,41.0,2.6666666666666665,11.0,7.666666666666667,15.0,,,23.0,23.0,3.0,1.0,2.5,48.0,6.333333333333333,3.0,2.0,23.666666666666668,,4.0,92.95,1.5
Kyongjun Moon,11.666666666666666,16.0,26.666666666666668,4.0,48.333333333333336,,8.666666666666666,23.333333333333332,12.0,6.0,30.0,4.0,34.0,,,,,,,,,,27.0,52.0,25.0,9.0,37.0,41.666666666666664,34.333333333333336,8.666666666666666,65.0,8.333333333333334,26.0,22.0,16.333333333333332,82.0,69.66666666666667,9.333333333333334,42.0,31.333333333333332,31.333333333333332,1.0,1.0,46.666666666666664,38.25,8.333333333333334,1.0,5.333333333333333,97.66666666666667,12.666666666666666,,4.0,25.666666666666668,47.666666666666664,11.0,,4.0
Kyoung-Hoon Lee,22.791666666666668,35.916666666666664,56.916666666666664,8.458333333333334,108.41666666666667,101.0625,15.291666666666666,48.416666666666664,20.916666666666668,11.583333333333334,62.291666666666664,8.5,67.16666666666667,1408.6666666666667,11.25,8.083333333333334,9.583333333333334,9.5,9.173913043478262,8.208333333333334,11.25,44.333333333333336,82.875,105.16666666666667,47.333333333333336,26.208333333333332,76.04166666666667,90.33333333333333,70.95833333333333,32.0,141.0,15.458333333333334,55.25,49.75,38.125,185.75,155.45833333333334,16.217391304347824,74.875,56.541666666666664,63.458333333333336,5.333333333333333,5.333333333333333,103.73076923076923,76.375,13.5,3.25,10.0,207.91666666666666,25.791666666666668,9.25,8.5,72.625,36.22222222222222,18.6875,117.0,8.5
Lanto Griffin,48.916666666666664,62.208333333333336,103.21739130434783,12.285714285714286,187.54166666666666,54.6875,33.833333333333336,94.83333333333333,36.625,12.666666666666666,105.58333333333333,15.5,120.20833333333333,3300.9583333333335,23.25,16.52173913043478,17.875,23.125,18.25,20.375,23.25,113.83333333333333,165.70833333333334,185.5,84.33333333333333,51.875,138.58333333333334,165.33333333333334,136.75,38.875,242.75,28.75,100.75,87.33333333333333,72.25,339.75,274.2916666666667,31.541666666666668,135.25,99.25,122.20833333333333,3.875,3.875,187.54166666666666,122.21875,30.875,6.9375,18.5,362.7083333333333,50.166666666666664,19.375,15.5,44.57142857142857,59.5,43.0,68.15625,8.5625
Logan McCracken,4.333333333333333,9.0,19.0,,27.0,172.0,4.0,9.0,6.0,3.3333333333333335,15.333333333333334,2.0,15.0,418.6666666666667,3.0,3.0,2.3333333333333335,3.0,2.3333333333333335,2.6666666666666665,3.0,26.0,,24.333333333333332,9.333333333333334,6.333333333333333,16.333333333333332,19.333333333333332,15.666666666666666,8.666666666666666,31.0,4.0,13.0,10.666666666666666,8.666666666666666,41.0,35.333333333333336,4.0,21.0,16.666666666666668,15.333333333333334,,,19.0,21.25,3.6666666666666665,,4.333333333333333,50.0,8.666666666666666,6.0,2.0,,24.666666666666668,5.0,112.25,2.0
Louis Oosthuizen,15.833333333333334,27.5,45.8,5.666666666666667,76.16666666666667,,11.666666666666666,36.166666666666664,15.666666666666666,7.666666666666667,43.5,6.0,45.666666666666664,,,,,,,,,85.0,48.0,70.33333333333333,33.5,16.833333333333332,50.833333333333336,64.66666666666667,49.833333333333336,13.333333333333334,97.33333333333333,12.833333333333334,45.0,39.0,26.0,123.0,102.0,11.333333333333334,53.0,39.5,46.166666666666664,1.5,1.5,74.83333333333333,54.0,10.833333333333334,2.75,6.166666666666667,142.5,15.333333333333334,,6.0,,36.833333333333336,14.5,,3.75
Lucas Bjerregaard,13.0,24.6,35.857142857142854,4.666666666666667,64.8,135.3,9.6,29.933333333333334,13.466666666666667,7.133333333333334,38.53333333333333,5.2,37.0,1096.4666666666667,7.8,7.8,6.142857142857143,8.133333333333333,6.6,6.733333333333333,7.8,46.46666666666667,26.333333333333332,66.8,22.0,23.133333333333333,45.13333333333333,55.0,42.46666666666667,15.6,86.33333333333333,9.571428571428571,33.8,30.333333333333332,22.2,110.6,93.6,11.4,49.6,37.13333333333333,39.06666666666667,2.0,2.0,63.666666666666664,49.75,8.642857142857142,,6.066666666666666,128.13333333333333,14.666666666666666,6.0,5.2,25.666666666666668,45.0,11.8,142.05,5.2
Lucas Glover,28.904761904761905,41.80952380952381,65.52380952380952,8.857142857142858,123.33333333333333,69.21428571428571,20.19047619047619,60.333333333333336,25.61904761904762,12.476190476190476,71.85714285714286,10.0,80.23809523809524,1333.0,11.571428571428571,8.789473684210526,9.666666666666666,9.904761904761905,9.428571428571429,9.052631578947368,11.571428571428571,84.47619047619048,50.266666666666666,123.61904761904762,57.19047619047619,29.238095238095237,90.47619047619048,106.66666666666667,85.57142857142857,31.571428571428573,162.42857142857142,19.142857142857142,66.71428571428571,58.523809523809526,44.23809523809524,210.71428571428572,173.0,20.38095238095238,95.0,72.0952380952381,77.0952380952381,4.2,4.2,119.81818181818181,85.75,17.333333333333332,4.8,12.714285714285714,240.28571428571428,29.80952380952381,8.642857142857142,10.0,133.22222222222223,71.47619047619048,25.285714285714285,83.5,6.25
Luke List,29.0,45.38095238095238,69.0,9.095238095238095,130.8095238095238,100.0,21.238095238095237,63.38095238095238,29.80952380952381,14.428571428571429,77.80952380952381,10.571428571428571,81.71428571428571,1828.6190476190477,14.142857142857142,14.142857142857142,11.095238095238095,13.666666666666666,12.428571428571429,11.2,14.142857142857142,116.85714285714286,27.533333333333335,131.57142857142858,56.666666666666664,36.095238095238095,93.80952380952381,112.71428571428571,88.9047619047619,32.76190476190476,171.71428571428572,20.9,68.71428571428571,61.04761904761905,46.285714285714285,222.42857142857142,185.33333333333334,23.238095238095237,103.85714285714286,75.9047619047619,82.38095238095238,4.4,4.4,129.42857142857142,90.39285714285714,21.476190476190474,4.1,13.19047619047619,255.33333333333334,30.047619047619047,13.142857142857142,10.571428571428571,53.333333333333336,105.0,26.571428571428573,113.46428571428571,7.142857142857143
Mackenzie Hughes,17.375,30.833333333333332,43.791666666666664,5.541666666666667,84.66666666666667,120.0625,11.75,36.916666666666664,16.833333333333332,9.75,50.083333333333336,6.75,51.333333333333336,1391.875,10.125,7.291666666666667,8.227272727272727,9.916666666666666,8.833333333333334,7.833333333333333,10.125,38.75,81.11111111111111,86.20833333333333,35.291666666666664,23.375,58.791666666666664,70.41666666666667,55.625,25.875,111.41666666666667,13.272727272727273,43.875,39.333333333333336,29.666666666666668,148.875,125.66666666666667,12.666666666666666,57.75,44.125,50.0,4.0,4.0,83.44,61.6875,10.583333333333334,2.1875,8.75,166.375,21.458333333333332,12.0625,6.75,47.5,37.583333333333336,14.25,113.96875,6.75
Marc Leishman,18.708333333333332,27.166666666666668,45.77272727272727,6.611111111111111,81.70833333333333,140.6875,12.5,35.375,16.75,8.458333333333334,47.333333333333336,6.5,47.583333333333336,840.9166666666666,7.25,7.25,5.166666666666667,7.166666666666667,7.181818181818182,5.416666666666667,7.25,37.611111111111114,77.25,80.125,29.083333333333332,25.708333333333332,56.875,66.95833333333333,55.541666666666664,21.416666666666668,103.58333333333333,14.045454545454545,43.75,38.791666666666664,27.916666666666668,137.25,114.875,14.318181818181818,60.75,45.0,49.583333333333336,2.8333333333333335,2.8333333333333335,89.28571428571429,56.84375,11.541666666666666,2.8333333333333335,8.833333333333334,157.5,23.083333333333332,7.875,6.5,59.166666666666664,51.666666666666664,15.5,112.96875,4.142857142857143
Mark Anderson,29.208333333333332,41.666666666666664,65.33333333333333,8.666666666666666,123.29166666666667,105.125,16.125,55.125,20.541666666666668,11.125,70.58333333333333,10.0,75.25,2076.0833333333335,15.0,12.4,12.166666666666666,14.166666666666666,12.166666666666666,12.0,15.0,41.714285714285715,134.125,124.66666666666667,48.375,38.0,88.5,105.79166666666667,85.875,28.583333333333332,161.875,17.583333333333332,65.0,57.375,46.333333333333336,221.0,181.0,16.041666666666668,85.0,66.25,73.29166666666667,3.125,3.125,123.16666666666667,85.28125,14.416666666666666,3.5,9.041666666666666,241.29166666666666,33.166666666666664,18.25,10.0,64.5,29.333333333333332,19.1875,114.84375,5.75
Mark Hubbard,44.125,55.208333333333336,100.33333333333333,13.133333333333333,165.83333333333334,104.5625,27.958333333333332,80.45833333333333,32.666666666666664,13.875,95.70833333333333,13.75,107.625,2802.1666666666665,19.470588235294116,15.26086956521739,16.625,19.125,17.291666666666668,15.583333333333334,20.625,104.54166666666667,134.625,167.95833333333334,74.04166666666667,43.666666666666664,122.25,144.33333333333334,122.04166666666667,35.666666666666664,216.25,26.708333333333332,89.375,76.625,62.291666666666664,303.875,249.91666666666666,26.708333333333332,116.875,85.16666666666667,106.54166666666667,3.875,3.875,158.0,109.5,24.166666666666668,6.5625,15.833333333333334,324.625,47.083333333333336,21.0,13.75,64.55555555555556,50.375,35.0625,101.03125,9.0
Martin Laird,30.083333333333332,52.375,77.08333333333333,10.333333333333334,145.5,35.0,21.75,69.625,29.583333333333332,15.041666666666666,85.5,11.75,94.75,2479.3333333333335,17.625,12.083333333333334,12.875,18.125,15.833333333333334,14.041666666666666,17.625,94.125,92.29166666666667,145.70833333333334,70.95833333333333,33.625,106.29166666666667,126.45833333333333,96.66666666666667,33.458333333333336,193.91666666666666,22.17391304347826,76.375,67.95833333333333,53.625,261.875,218.08333333333334,21.958333333333332,97.125,71.75,89.0,3.75,3.75,143.19230769230768,102.40625,21.318181818181817,4.5625,12.0,283.375,32.416666666666664,15.125,11.75,65.0,49.76190476190476,26.75,44.5,6.875
Martin Trainer,24.5,29.333333333333332,48.5,6.0,96.5,201.375,13.583333333333334,35.916666666666664,21.458333333333332,12.291666666666666,57.875,7.5,53.375,1555.1666666666667,8.454545454545455,8.454545454545455,8.333333333333334,11.166666666666666,8.875,9.791666666666666,11.25,94.125,,95.79166666666667,29.583333333333332,31.333333333333332,63.375,72.5,67.0,34.75,118.66666666666667,13.541666666666666,48.75,45.541666666666664,33.333333333333336,164.25,139.08333333333334,14.208333333333334,65.625,50.166666666666664,56.083333333333336,,,106.4,63.375,11.833333333333334,2.375,7.5,187.29166666666666,33.125,15.5,7.5,,95.66666666666667,16.625,148.5,7.5
Masahiro Kawamura,13.333333333333334,14.666666666666666,25.666666666666668,3.0,50.0,,8.666666666666666,21.0,11.666666666666666,5.333333333333333,29.333333333333332,4.0,31.0,,,,,,,,,24.666666666666668,25.666666666666668,49.0,20.666666666666668,12.333333333333334,34.333333333333336,39.666666666666664,36.0,9.666666666666666,61.0,7.0,26.0,23.333333333333332,18.333333333333332,82.0,66.66666666666667,9.0,42.0,31.666666666666668,31.666666666666668,1.0,1.0,40.333333333333336,34.25,9.333333333333334,1.5,3.6666666666666665,96.33333333333333,17.0,,4.0,26.333333333333332,23.666666666666668,11.0,,2.5
Mason Williams,5.0,9.0,13.333333333333334,2.0,27.333333333333332,105.8,3.0,9.333333333333334,6.0,4.333333333333333,16.333333333333332,2.0,16.0,434.3333333333333,3.0,3.0,2.3333333333333335,3.0,3.0,3.0,3.0,25.666666666666668,,24.333333333333332,11.0,5.333333333333333,17.333333333333332,19.666666666666668,16.333333333333332,8.333333333333334,33.666666666666664,5.0,13.0,13.0,9.333333333333334,49.0,42.0,3.0,11.0,8.0,14.333333333333334,,,21.0,24.5,3.0,,2.0,50.333333333333336,7.666666666666667,4.0,2.0,,25.333333333333332,3.5,30.55,2.0
Matt Every,23.791666666666668,38.458333333333336,58.083333333333336,7.791666666666667,109.625,108.65625,18.541666666666668,53.416666666666664,24.708333333333332,12.625,65.125,8.875,67.0,1794.6666666666667,13.3125,10.636363636363637,10.833333333333334,11.958333333333334,11.25,9.583333333333334,13.3125,103.33333333333333,61.55555555555556,109.75,45.083333333333336,33.25,78.83333333333333,95.0,74.08333333333333,31.208333333333332,144.79166666666666,16.291666666666668,57.6875,52.125,42.041666666666664,194.9375,159.20833333333334,16.625,76.9375,58.333333333333336,69.04166666666667,4.8,4.8,104.21428571428571,77.4375,17.25,3.3125,8.454545454545455,213.45833333333334,24.666666666666668,13.75,8.875,43.111111111111114,40.083333333333336,23.375,136.0625,5.846153846153846
Matt Jones,27.458333333333332,38.666666666666664,61.375,8.25,113.70833333333333,37.78125,19.666666666666668,58.0,24.166666666666668,9.708333333333334,66.125,9.375,73.25,1682.75,12.5625,8.708333333333334,10.45,12.958333333333334,10.625,10.708333333333334,12.5625,69.79166666666667,77.16666666666667,113.29166666666667,52.375,30.708333333333332,83.79166666666667,101.20833333333333,80.58333333333333,31.791666666666668,151.41666666666666,17.125,60.9375,54.083333333333336,45.791666666666664,213.1875,174.125,17.0,72.1875,51.916666666666664,73.66666666666667,3.375,3.375,111.96153846153847,80.46875,18.166666666666668,4.8125,11.291666666666666,220.75,26.416666666666668,10.75,9.375,56.541666666666664,41.666666666666664,24.8125,62.96875,6.0
Matt Kuchar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Wallace,13.0,16.0,25.666666666666668,3.0,51.333333333333336,,8.333333333333334,21.0,12.333333333333334,6.333333333333333,30.666666666666668,4.0,31.333333333333332,,,,,,,,,29.666666666666668,,51.333333333333336,21.333333333333332,11.333333333333334,34.0,39.333333333333336,35.666666666666664,10.333333333333334,63.333333333333336,8.0,26.0,21.333333333333332,17.0,82.0,69.66666666666667,8.666666666666666,42.0,34.333333333333336,31.0,1.0,1.0,38.666666666666664,37.25,8.333333333333334,1.5,3.6666666666666665,100.0,16.333333333333332,,4.0,,71.66666666666667,10.5,,4.0
Matthew Fitzpatrick,16.0,27.166666666666668,57.0,,77.83333333333333,,9.166666666666666,30.333333333333332,13.5,8.0,44.166666666666664,6.0,43.166666666666664,,,,,,,,,37.333333333333336,50.333333333333336,73.16666666666667,27.333333333333332,19.5,48.5,61.333333333333336,50.0,14.0,96.33333333333333,14.2,45.0,40.666666666666664,25.0,123.0,103.5,10.5,53.0,40.833333333333336,43.333333333333336,1.5,1.5,67.0,53.625,7.333333333333333,2.0,8.166666666666666,147.0,21.166666666666668,,6.0,,87.83333333333333,10.75,,4.333333333333333
Matthew Millar,13.666666666666666,15.0,25.666666666666668,3.0,53.0,,5.666666666666667,15.666666666666666,9.666666666666666,7.0,30.666666666666668,4.0,33.0,,,,,,,,,49.666666666666664,,50.666666666666664,22.0,8.666666666666666,34.666666666666664,36.666666666666664,36.333333333333336,10.666666666666666,62.0,7.333333333333333,26.0,23.0,16.333333333333332,82.0,70.0,7.333333333333333,42.0,33.333333333333336,28.333333333333332,1.0,1.0,101.25,36.0,5.0,1.0,6.666666666666667,101.0,21.666666666666668,,4.0,28.0,26.0,6.5,,4.0
Matthew NeSmith,25.125,36.416666666666664,59.608695652173914,8.428571428571429,108.66666666666667,84.6875,17.5,51.5,22.0,10.791666666666666,62.833333333333336,8.75,71.70833333333333,1734.2916666666667,13.125,9.791666666666666,10.75,11.541666666666666,11.333333333333334,10.238095238095237,13.125,91.83333333333333,46.666666666666664,107.375,55.416666666666664,22.708333333333332,80.66666666666667,93.25,74.70833333333333,34.333333333333336,141.0,17.0,56.875,49.875,40.0,192.375,159.25,16.625,75.625,56.5,67.08333333333333,4.8,4.8,106.04,75.03125,16.391304347826086,4.5,8.916666666666666,210.20833333333334,26.541666666666668,10.75,8.75,29.0,82.04166666666667,21.875,104.5625,8.75
Matthew Wolff,20.2,36.666666666666664,51.8,6.466666666666667,97.86666666666666,36.2,16.533333333333335,49.8,22.4,10.4,58.53333333333333,8.0,62.6,869.0,8.0,8.0,8.0,8.0,7.0,6.333333333333333,8.0,47.666666666666664,67.6,98.53333333333333,45.333333333333336,24.8,71.06666666666666,86.06666666666666,65.53333333333333,18.4,131.6,14.933333333333334,54.4,48.93333333333333,35.666666666666664,172.0,142.53333333333333,17.266666666666666,70.0,50.266666666666666,62.53333333333333,2.0,2.0,101.8,71.7,16.6,3.6,7.384615384615385,191.06666666666666,21.133333333333333,5.0,8.0,51.13333333333333,53.55555555555556,20.8,46.6,5.0
Matthias Schwab,15.0,13.666666666666666,38.0,,48.333333333333336,,8.666666666666666,23.0,9.333333333333334,3.3333333333333335,27.0,4.0,30.0,,,,,,,,,24.0,47.0,48.0,19.333333333333332,16.0,36.0,41.666666666666664,37.666666666666664,10.333333333333334,59.666666666666664,7.666666666666667,26.0,22.0,17.666666666666668,82.0,66.33333333333333,9.0,42.0,30.666666666666668,31.666666666666668,1.0,1.0,44.0,33.5,7.666666666666667,2.0,3.6666666666666665,93.66666666666667,15.0,,4.0,,25.333333333333332,11.0,,2.5
Maverick McNealy,37.583333333333336,45.125,76.29166666666667,9.708333333333334,144.75,152.5625,27.0,68.45833333333333,36.083333333333336,16.25,87.08333333333333,11.75,87.33333333333333,2428.0,17.625,16.705882352941178,14.0,17.208333333333332,15.875,13.083333333333334,16.647058823529413,131.44444444444446,90.5,146.16666666666666,55.5,46.208333333333336,105.66666666666667,121.375,104.16666666666667,39.041666666666664,184.375,21.916666666666668,76.375,70.625,54.75,254.875,209.66666666666666,25.083333333333332,105.875,77.20833333333333,93.91666666666667,4.666666666666667,4.666666666666667,135.39285714285714,93.84375,26.166666666666668,4.3125,15.347826086956522,283.0833333333333,40.208333333333336,19.5625,11.75,83.58333333333333,28.88888888888889,34.625,129.34375,6.375
Max Homa,27.666666666666668,36.44444444444444,58.5,7.5,114.72222222222223,210.66666666666666,16.0,47.166666666666664,24.22222222222222,13.11111111111111,67.61111111111111,9.0,68.05555555555556,1115.8333333333333,10.166666666666666,7.470588235294118,7.388888888888889,9.333333333333334,8.055555555555555,8.055555555555555,7.111111111111111,81.77777777777777,52.333333333333336,112.61111111111111,44.72222222222222,29.5,77.11111111111111,90.94444444444444,78.66666666666667,25.11111111111111,144.05555555555554,17.27777777777778,60.5,53.388888888888886,37.5,187.83333333333334,158.38888888888889,18.833333333333332,87.0,66.55555555555556,67.61111111111111,2.6666666666666665,2.6666666666666665,113.0,76.5,14.055555555555555,3.0,10.61111111111111,221.33333333333334,32.888888888888886,10.916666666666666,9.0,26.666666666666668,83.2,19.5,176.25,5.416666666666667
Michael Gellerman,26.5,38.583333333333336,60.541666666666664,8.125,118.79166666666667,163.8125,16.166666666666668,50.083333333333336,23.458333333333332,12.625,68.625,9.25,69.41666666666667,1865.4583333333333,13.875,9.956521739130435,11.625,12.5,11.75,10.0,10.363636363636363,73.20833333333333,50.666666666666664,115.20833333333333,43.958333333333336,34.125,80.75,95.79166666666667,78.91666666666667,29.875,149.625,18.565217391304348,60.125,51.75,39.958333333333336,198.125,168.16666666666666,17.333333333333332,86.5,66.5,68.91666666666667,3.5714285714285716,3.5714285714285716,106.08333333333333,79.71875,14.826086956521738,2.7857142857142856,6.916666666666667,227.83333333333334,30.708333333333332,19.4375,9.25,54.095238095238095,72.04166666666667,19.625,149.25,6.833333333333333
Michael Gligic,27.833333333333332,39.083333333333336,71.05,9.916666666666666,117.83333333333333,142.4375,16.25,49.0,20.416666666666668,10.375,65.79166666666667,9.25,71.625,1878.75,9.956521739130435,13.117647058823529,11.625,12.708333333333334,11.791666666666666,10.166666666666666,13.875,104.66666666666667,47.76190476190476,113.08333333333333,47.208333333333336,30.5,82.08333333333333,94.66666666666667,80.25,30.083333333333332,147.95833333333334,17.652173913043477,60.125,52.833333333333336,40.625,198.625,165.25,17.333333333333332,85.875,65.25,68.70833333333333,3.8333333333333335,3.8333333333333335,119.17857142857143,78.34375,16.727272727272727,3.1666666666666665,10.666666666666666,224.75,35.25,14.9375,9.25,51.38095238095238,42.416666666666664,19.75,113.125,8.333333333333334
Michael Hopper,5.0,9.0,13.333333333333334,2.0,25.666666666666668,42.25,3.0,12.0,4.0,2.3333333333333335,14.0,2.0,16.333333333333332,399.6666666666667,3.0,2.3333333333333335,2.6666666666666665,2.3333333333333335,3.0,2.3333333333333335,3.0,,24.666666666666668,23.333333333333332,13.0,5.0,18.0,22.0,16.333333333333332,8.666666666666666,33.666666666666664,3.6666666666666665,13.0,11.0,9.333333333333334,45.0,37.0,3.0,16.0,12.333333333333334,14.666666666666666,,,27.333333333333332,24.25,2.6666666666666665,1.0,1.5,47.666666666666664,5.0,1.5,2.0,23.666666666666668,,3.5,100.0,1.5
